#
# Charmm Parameters from CHARMM22
#
# $Id: radii.dat,v 1.3 2005/07/20 15:03:00 johns Exp $
#
TCYT	C1'	0.16	2.010	-0.056
TCYT	C2	0.52	1.9000	-0.09
TCYT	C2'	-0.18	2.08	-0.064
TCYT	C3'	-0.18	2.010	-0.056
TCYT	C4	0.65	1.8000	-0.18
TCYT	C4'	0.07	2.010	-0.056
TCYT	C5	-0.13	1.9000	-0.09
TCYT	C6	0.05	1.9000	-0.09
TCYT	H12'	0.09	1.26	-0.026
TCYT	H21'	0.09	1.85	-0.20
TCYT	H22'	0.09	1.85	-0.20
TCYT	H31'	0.09	1.26	-0.026
TCYT	H32'	0.09	1.26	-0.026
TCYT	H41	0.37	0.9000	-0.046
TCYT	H41'	0.09	1.26	-0.026
TCYT	H42	0.33	0.9000	-0.046
TCYT	H42'	0.09	1.26	-0.026
TCYT	H5	0.07	0.2245	-0.046
TCYT	H6	0.17	0.2245	-0.046
TCYT	N1	-0.13	1.85	-0.20
TCYT	N3	-0.66	1.85	-0.20
TCYT	N4	-0.75	1.85	-0.20
TCYT	O2	-0.49	1.77	-0.152
TCYT	O4'	-0.50	1.9000	-0.10
TGUA	C1'	0.16	2.010	-0.056
TGUA	C2	0.75	1.8000	-0.18
TGUA	C2'	-0.18	2.08	-0.064
TGUA	C3'	-0.18	2.010	-0.056
TGUA	C4	0.26	2.275	-0.02
TGUA	C4'	0.07	2.010	-0.056
TGUA	C5	0.00	2.275	-0.02
TGUA	C6	0.54	1.9000	-0.09
TGUA	C8	0.25	2.275	-0.02
TGUA	H1	0.26	1.3582	-0.03
TGUA	H12'	0.09	1.26	-0.026
TGUA	H21	0.32	0.9000	-0.046
TGUA	H21'	0.09	1.85	-0.20
TGUA	H22	0.35	0.9000	-0.046
TGUA	H22'	0.09	1.85	-0.20
TGUA	H31'	0.09	1.26	-0.026
TGUA	H32'	0.09	1.26	-0.026
TGUA	H41'	0.09	1.26	-0.026
TGUA	H42'	0.09	1.26	-0.026
TGUA	H8	0.16	0.2245	-0.046
TGUA	N1	-0.34	1.85	-0.20
TGUA	N2	-0.68	1.85	-0.20
TGUA	N3	-0.74	1.85	-0.20
TGUA	N7	-0.60	1.70	-0.120
TGUA	N9	-0.02	1.85	-0.20
TGUA	O4'	-0.50	1.9000	-0.10
TGUA	O6	-0.51	1.70	-0.120
TH3P	C1'	0.07	2.010	-0.056
TH3P	C2'	-0.18	2.08	-0.064
TH3P	C3'	-0.09	2.010	-0.056
TH3P	C4'	0.07	2.010	-0.056
TH3P	H11'	0.09	1.26	-0.026
TH3P	H12'	0.09	1.26	-0.026
TH3P	H21'	0.09	1.85	-0.20
TH3P	H22'	0.09	1.85	-0.20
TH3P	H31'	0.09	1.26	-0.026
TH3P	H41'	0.09	1.26	-0.026
TH3P	H42'	0.09	1.26	-0.026
TH3P	O1P	-0.90	1.77	-0.152
TH3P	O2P	-0.90	1.77	-0.152
TH3P	O3'	-0.40	1.77	-0.152
TH3P	O3P	-0.90	1.77	-0.152
TH3P	O4'	-0.50	1.9000	-0.10
TH3P	P	1.10	2.27	-0.150
TH5H	C1'	0.07	2.010	-0.056
TH5H	C2'	-0.18	2.08	-0.064
TH5H	C3'	-0.18	2.010	-0.056
TH5H	C4'	0.16	2.010	-0.056
TH5H	C5'	0.05	1.9924	-0.07
TH5H	H1'	0.09	1.26	-0.026
TH5H	H1''	0.09	1.26	-0.026
TH5H	H2'	0.09	1.85	-0.20
TH5H	H2''	0.09	1.85	-0.20
TH5H	H3'	0.09	1.26	-0.026
TH5H	H3''	0.09	1.26	-0.026
TH5H	H4''	0.09	1.26	-0.026
TH5H	H5'	0.09	1.85	-0.20
TH5H	H5''	0.09	1.85	-0.20
TH5H	H5T	0.43	1.3400	-0.024
TH5H	O4'	-0.50	1.9000	-0.10
TH5H	O5'	-0.66	2.0000	-0.07
TH5P	C1'	0.07	2.010	-0.056
TH5P	C2'	-0.18	2.08	-0.064
TH5P	C3'	-0.18	2.010	-0.056
TH5P	C4'	0.16	2.010	-0.056
TH5P	C5'	-0.18	1.9924	-0.07
TH5P	H1'	0.09	1.26	-0.026
TH5P	H1''	0.09	1.26	-0.026
TH5P	H2'	0.09	1.85	-0.20
TH5P	H2''	0.09	1.85	-0.20
TH5P	H3'	0.09	1.26	-0.026
TH5P	H3''	0.09	1.26	-0.026
TH5P	H4''	0.09	1.26	-0.026
TH5P	H5'	0.09	1.85	-0.20
TH5P	H5''	0.09	1.85	-0.20
TH5P	O1P	-0.90	1.77	-0.152
TH5P	O2P	-0.90	1.77	-0.152
TH5P	O3P	-0.90	1.77	-0.152
TH5P	O4'	-0.50	1.9000	-0.10
TH5P	O5'	-0.40	1.77	-0.152
TH5P	P	1.10	2.27	-0.150
THAO	C1'	0.16	2.010	-0.056
THAO	C2'	-0.18	2.08	-0.064
THAO	C3'	0.14	2.010	-0.056
THAO	C4'	0.16	2.010	-0.056
THAO	C5'	0.05	1.9924	-0.07
THAO	CD2	0.22	1.8000	-0.090
THAO	CE1	0.25	1.8000	-0.090
THAO	CG	-0.05	1.8000	-0.090
THAO	H12'	0.09	1.26	-0.026
THAO	H21'	0.09	1.85	-0.20
THAO	H22'	0.09	1.85	-0.20
THAO	H31'	0.09	1.26	-0.026
THAO	H32'	0.43	1.3400	-0.024
THAO	H42'	0.09	1.26	-0.026
THAO	H51'	0.09	1.85	-0.20
THAO	H52'	0.09	1.85	-0.20
THAO	H5T	0.43	1.3400	-0.024
THAO	HD2	0.10	1.8500	-0.200
THAO	HE1	0.13	0.2245	-0.046
THAO	HG	0.09	1.8500	-0.200
THAO	ND1	-0.04	1.7000	-0.120
THAO	NE2	-0.70	1.7000	-0.120
THAO	O3'	-0.66	2.0000	-0.07
THAO	O4'	-0.50	1.9000	-0.10
THAO	O5'	-0.66	2.0000	-0.07
THFA	C1'	0.16	2.010	-0.056
THFA	C2'	-0.18	2.08	-0.064
THFA	C3'	0.14	2.010	-0.056
THFA	C4'	0.16	2.010	-0.056
THFA	C5'	-0.27	1.9924	-0.07
THFA	CD2	0.22	1.8000	-0.090
THFA	CE1	0.25	1.8000	-0.090
THFA	CG	-0.05	1.8000	-0.090
THFA	H12'	0.09	1.26	-0.026
THFA	H21'	0.09	1.85	-0.20
THFA	H22'	0.09	1.85	-0.20
THFA	H31'	0.09	1.26	-0.026
THFA	H32'	0.43	1.3400	-0.024
THFA	H42'	0.09	1.26	-0.026
THFA	H51'	0.09	1.85	-0.20
THFA	H52'	0.09	1.85	-0.20
THFA	H53'	0.09	1.85	-0.20
THFA	HD2	0.10	1.8500	-0.200
THFA	HE1	0.13	0.2245	-0.046
THFA	HG	0.09	1.8500	-0.200
THFA	ND1	-0.04	1.7000	-0.120
THFA	NE2	-0.70	1.7000	-0.120
THFA	O3'	-0.66	2.0000	-0.07
THFA	O4'	-0.50	1.9000	-0.10
THF	C1'	0.07	2.08	-0.064
THF	C2'	-0.18	2.08	-0.064
THF	C3'	-0.18	2.08	-0.064
THF	C4'	0.07	2.08	-0.064
THFC	C1'	0.07	2.08	-0.064
THFC	C2'	-0.18	2.08	-0.064
THFC	C3'	0.14	2.010	-0.056
THFC	C4'	0.16	2.010	-0.056
THFC	C5'	-0.27	1.90	-0.07
THFC	H11'	0.09	1.85	-0.20
THFC	H12'	0.09	1.85	-0.20
THFC	H21'	0.09	1.85	-0.20
THFC	H22'	0.09	1.85	-0.20
THFC	H31'	0.09	1.26	-0.026
THFC	H32'	0.43	1.3400	-0.024
THFC	H42'	0.09	1.26	-0.026
THFC	H51'	0.09	1.85	-0.20
THFC	H52'	0.09	1.85	-0.20
THFC	H53'	0.09	1.85	-0.20
THFC	O3'	-0.66	2.0000	-0.07
THFC	O4'	-0.50	1.9000	-0.10
THF	H11'	0.09	1.85	-0.20
THF	H12'	0.09	1.85	-0.20
THF	H21'	0.09	1.85	-0.20
THF	H22'	0.09	1.85	-0.20
THF	H31'	0.09	1.85	-0.20
THF	H32'	0.09	1.85	-0.20
THF	H41'	0.09	1.85	-0.20
THF	H42'	0.09	1.85	-0.20
THFI	C1'	0.16	2.010	-0.056
THFI	C2'	-0.18	2.08	-0.064
THFI	C3'	-0.18	2.010	-0.056
THFI	C4'	0.07	2.010	-0.056
THFI	CD2	0.22	1.8000	-0.090
THFI	CE1	0.25	1.8000	-0.090
THFI	CG	-0.05	1.8000	-0.090
THFI	H12'	0.09	1.26	-0.026
THFI	H21'	0.09	1.85	-0.20
THFI	H22'	0.09	1.85	-0.20
THFI	H31'	0.09	1.26	-0.026
THFI	H32'	0.09	1.26	-0.026
THFI	H41'	0.09	1.26	-0.026
THFI	H42'	0.09	1.26	-0.026
THFI	HD2	0.10	1.8500	-0.200
THFI	HE1	0.13	0.2245	-0.046
THFI	HG	0.09	1.8500	-0.200
THFI	ND1	-0.04	1.7000	-0.120
THFI	NE2	-0.70	1.7000	-0.120
THFI	O4'	-0.50	1.9000	-0.10
THFM	C1'	0.07	2.08	-0.064
THFM	C2'	-0.18	2.08	-0.064
THFM	C3'	-0.18	2.08	-0.064
THFM	C4'	0.16	2.08	-0.064
THFM	C5'	-0.27	1.90	-0.07
THFM	H11'	0.09	1.85	-0.20
THFM	H12'	0.09	1.85	-0.20
THFM	H21'	0.09	1.85	-0.20
THFM	H22'	0.09	1.85	-0.20
THFM	H31'	0.09	1.85	-0.20
THFM	H32'	0.09	1.85	-0.20
THFM	H42'	0.09	1.26	-0.026
THFM	H51'	0.09	1.85	-0.20
THFM	H52'	0.09	1.85	-0.20
THFM	H53'	0.09	1.85	-0.20
THFM	O4'	-0.50	1.9000	-0.10
THF	O4'	-0.50	1.9000	-0.10
THFO	C1'	0.07	2.010	-0.056
THFO	C2'	-0.18	2.08	-0.064
THFO	C3'	0.14	2.010	-0.056
THFO	C4'	0.07	2.010	-0.056
THFO	H11'	0.09	1.26	-0.026
THFO	H12'	0.09	1.26	-0.026
THFO	H21'	0.09	1.85	-0.20
THFO	H22'	0.09	1.85	-0.20
THFO	H31'	0.09	1.26	-0.026
THFO	H32'	0.43	1.3400	-0.024
THFO	H41'	0.09	1.26	-0.026
THFO	H42'	0.09	1.26	-0.026
THFO	O3'	-0.66	2.0000	-0.07
THFO	O4'	-0.50	1.9000	-0.10
THMI	C1'	0.16	2.010	-0.056
THMI	C2'	-0.18	2.08	-0.064
THMI	C3'	-0.18	2.010	-0.056
THMI	C4'	0.16	2.010	-0.056
THMI	C5'	-0.27	1.9924	-0.07
THMI	CD2	0.22	1.8000	-0.090
THMI	CE1	0.25	1.8000	-0.090
THMI	CG	-0.05	1.8000	-0.090
THMI	H12'	0.09	1.26	-0.026
THMI	H21'	0.09	1.85	-0.20
THMI	H22'	0.09	1.85	-0.20
THMI	H31'	0.09	1.26	-0.026
THMI	H32'	0.09	1.26	-0.026
THMI	H42'	0.09	1.26	-0.026
THMI	H51'	0.09	1.85	-0.20
THMI	H52'	0.09	1.85	-0.20
THMI	H53'	0.09	1.85	-0.20
THMI	HD2	0.10	1.8500	-0.200
THMI	HE1	0.13	0.2245	-0.046
THMI	HG	0.09	1.8500	-0.200
THMI	ND1	-0.04	1.7000	-0.120
THMI	NE2	-0.70	1.7000	-0.120
THMI	O4'	-0.50	1.9000	-0.10
THR	C	0.51	2.0000	-0.110
THR	CA	0.07	2.0600	-0.080
THR	CB	0.14	2.0600	-0.080
THR	CG2	-0.27	0.2245	-0.046
THR	HA	0.09	0.7000	-0.046
THR	HB	0.09	1.2600	-0.026
THR	HG1	0.43	1.2500	-0.031
THR	HG21	0.09	1.2600	-0.026
THR	HG22	0.09	1.2600	-0.026
THR	HG23	0.09	1.2600	-0.026
THR	HN	0.31	1.2500	-0.031
THR	N	-0.47	1.8500	-0.200
THR	O	-0.51	1.7000	-0.120
THR	OG1	-0.66	0.6500	0.0000
THY	C1'	0.16	2.010	-0.056
THY	C2	0.51	1.8000	-0.18
THY	C2'	0.14	2.010	-0.056
THY	C3'	0.01	2.010	-0.056
THY	C4	0.50	1.9000	-0.09
THY	C4'	0.16	2.010	-0.056
THY	C5	-0.15	2.275	-0.02
THY	C5'	-0.08	1.9924	-0.07
THY	C5M	-0.11	1.90	-0.07
THY	C6	0.17	1.9000	-0.09
THY	H1'	0.09	1.26	-0.026
THY	H2'	0.43	1.3400	-0.024
THY	H2''	0.09	1.26	-0.026
THY	H3	0.36	1.3582	-0.03
THY	H3'	0.09	1.26	-0.026
THY	H4'	0.09	1.26	-0.026
THY	H5'	0.09	1.85	-0.20
THY	H5''	0.09	1.85	-0.20
THY	H51	0.07	1.85	-0.20
THY	H52	0.07	1.85	-0.20
THY	H53	0.07	1.85	-0.20
THY	H6	0.17	0.2245	-0.046
THY	N1	-0.34	1.85	-0.20
THY	N3	-0.46	1.85	-0.20
THY	O1P	-0.78	1.77	-0.152
THY	O2	-0.41	1.70	-0.120
THY	O2'	-0.66	2.0000	-0.07
THY	O2P	-0.78	1.77	-0.152
THY	O3'	-0.57	1.77	-0.152
THY	O4	-0.45	1.70	-0.120
THY	O4'	-0.50	1.9000	-0.10
THY	O5'	-0.57	1.77	-0.152
THY	P	1.50	2.27	-0.150
TIP3	H1	0.417	1.8500	-0.200
TIP3	H2	0.417	1.8500	-0.200
TIP3	OH2	-0.834	2.2000	-0.470
TM3P	C1'	0.07	2.010	-0.056
TM3P	C2'	-0.18	2.08	-0.064
TM3P	C3'	-0.09	2.010	-0.056
TM3P	C4'	0.16	2.010	-0.056
TM3P	C5'	-0.27	1.9924	-0.07
TM3P	H11'	0.09	1.26	-0.026
TM3P	H12'	0.09	1.26	-0.026
TM3P	H21'	0.09	1.85	-0.20
TM3P	H22'	0.09	1.85	-0.20
TM3P	H31'	0.09	1.26	-0.026
TM3P	H42'	0.09	1.26	-0.026
TM3P	H51'	0.09	1.85	-0.20
TM3P	H52'	0.09	1.85	-0.20
TM3P	H53'	0.09	1.85	-0.20
TM3P	O1P	-0.90	1.77	-0.152
TM3P	O2P	-0.90	1.77	-0.152
TM3P	O3'	-0.40	1.77	-0.152
TM3P	O3P	-0.90	1.77	-0.152
TM3P	O4'	-0.50	1.9000	-0.10
TM3P	P	1.10	2.27	-0.150
TMFD	C1'	0.07	2.010	-0.056
TMFD	C2'	0.19	2.09	-0.068
TMFD	C3'	-0.09	2.010	-0.056
TMFD	C4'	0.16	2.010	-0.056
TMFD	C5'	-0.27	1.9924	-0.07
TMFD	F2'	-0.28	1.3637	-0.046
TMFD	H11'	0.09	1.26	-0.026
TMFD	H12'	0.09	1.26	-0.026
TMFD	H21'	0.09	1.26	-0.026
TMFD	H31'	0.09	1.26	-0.026
TMFD	H42'	0.09	1.26	-0.026
TMFD	H51'	0.09	1.85	-0.20
TMFD	H52'	0.09	1.85	-0.20
TMFD	H53'	0.09	1.85	-0.20
TMFD	O1P	-0.90	1.77	-0.152
TMFD	O2P	-0.90	1.77	-0.152
TMFD	O3'	-0.40	1.77	-0.152
TMFD	O3P	-0.90	1.77	-0.152
TMFD	O4'	-0.50	1.9000	-0.10
TMFD	P	1.10	2.27	-0.150
TMFU	C1'	0.07	2.010	-0.056
TMFU	C2'	0.19	2.040	-0.078
TMFU	C3'	-0.09	2.010	-0.056
TMFU	C4'	0.16	2.010	-0.056
TMFU	C5'	-0.27	1.9924	-0.07
TMFU	F2'	-0.28	1.3637	-0.046
TMFU	H11'	0.09	1.26	-0.026
TMFU	H12'	0.09	1.26	-0.026
TMFU	H22'	0.09	1.26	-0.026
TMFU	H31'	0.09	1.26	-0.026
TMFU	H42'	0.09	1.26	-0.026
TMFU	H51'	0.09	1.85	-0.20
TMFU	H52'	0.09	1.85	-0.20
TMFU	H53'	0.09	1.85	-0.20
TMFU	O1P	-0.90	1.77	-0.152
TMFU	O2P	-0.90	1.77	-0.152
TMFU	O3'	-0.40	1.77	-0.152
TMFU	O3P	-0.90	1.77	-0.152
TMFU	O4'	-0.50	1.9000	-0.10
TMFU	P	1.10	2.27	-0.150
TMPM	C1'	0.07	2.08	-0.064
TMPM	C2'	-0.18	2.08	-0.064
TMPM	C3'	0.01	2.010	-0.056
TMPM	C3T	-0.17	1.90	-0.07
TMPM	C4'	0.16	2.010	-0.056
TMPM	C5'	-0.27	1.9924	-0.07
TMPM	H11'	0.09	1.85	-0.20
TMPM	H12'	0.09	1.85	-0.20
TMPM	H21'	0.09	1.85	-0.20
TMPM	H22'	0.09	1.85	-0.20
TMPM	H31'	0.09	1.26	-0.026
TMPM	H3T1	0.09	1.85	-0.20
TMPM	H3T2	0.09	1.85	-0.20
TMPM	H3T3	0.09	1.85	-0.20
TMPM	H42'	0.09	1.26	-0.026
TMPM	H51'	0.09	1.85	-0.20
TMPM	H52'	0.09	1.85	-0.20
TMPM	H53'	0.09	1.85	-0.20
TMPM	O1P	-0.78	1.77	-0.152
TMPM	O2P	-0.78	1.77	-0.152
TMPM	O3'	-0.57	1.77	-0.152
TMPM	O3P	-0.57	1.77	-0.152
TMPM	O4'	-0.50	1.9000	-0.10
TMPM	P	1.50	2.27	-0.150
TP1A	CE1	-0.21	1.9924	-0.070
TP1A	CE2	-0.21	1.9924	-0.070
TP1A	CG	-0.115	1.9924	-0.070
TP1A	CZ	-0.16	1.9924	-0.070
TP1A	H2	0.40	1.3400	-0.028
TP1A	HE1	0.21	0.4500	-0.100
TP1A	HE2	0.21	0.4500	-0.100
TP1A	HG	0.115	0.4500	-0.100
TP1A	O2	-0.76	1.9000	-0.10
TP1A	O3	-0.76	1.77	-0.152
TP1A	O4	-0.76	1.77	-0.152
TP1A	P1	1.40	2.27	-0.150
TP1	CE1	-0.21	1.9924	-0.070
TP1	CE2	-0.21	1.9924	-0.070
TP1	CZ	-0.16	1.9924	-0.070
TP1	H2	0.40	1.3400	-0.028
TP1	HE1	0.21	0.4500	-0.100
TP1	HE2	0.21	0.4500	-0.100
TP1	O2	-0.76	1.9000	-0.10
TP1	O3	-0.76	1.77	-0.152
TP1	O4	-0.76	1.77	-0.152
TP1	OH	-0.36	1.77	-0.152
TP1	P1	1.40	2.27	-0.150
TP2A	CE1	-0.21	1.9924	-0.070
TP2A	CE2	-0.21	1.9924	-0.070
TP2A	CG	-0.115	1.9924	-0.070
TP2A	CZ	-0.28	1.9924	-0.070
TP2A	HE1	0.21	0.4500	-0.100
TP2A	HE2	0.21	0.4500	-0.100
TP2A	HG	0.115	0.4500	-0.100
TP2A	O2	-0.96	1.77	-0.152
TP2A	O3	-0.96	1.77	-0.152
TP2A	O4	-0.96	1.77	-0.152
TP2A	P1	1.44	2.27	-0.150
TP2	CE1	-0.21	1.9924	-0.070
TP2	CE2	-0.21	1.9924	-0.070
TP2	CZ	-0.28	1.9924	-0.070
TP2	HE1	0.21	0.4500	-0.100
TP2	HE2	0.21	0.4500	-0.100
TP2	O2	-0.96	1.77	-0.152
TP2	O3	-0.96	1.77	-0.152
TP2	O4	-0.96	1.77	-0.152
TP2	P1	1.44	2.27	-0.150
TP3M	H1	0.417	1.8500	-0.200
TP3M	H2	0.417	1.8500	-0.200
TP3M	OH2	-0.834	2.2000	-0.470
TRP	C	0.51	2.0000	-0.110
TRP	CA	0.07	2.0600	-0.080
TRP	CB	-0.18	1.9924	-0.070
TRP	CD1	0.035	1.9924	-0.070
TRP	CD2	-0.02	2.2750	-0.020
TRP	CE2	0.13	2.2750	-0.020
TRP	CE3	-0.115	1.9924	-0.070
TRP	CG	-0.03	1.3200	-0.022
TRP	CH2	-0.115	1.9924	-0.070
TRP	CZ2	-0.115	1.9924	-0.070
TRP	CZ3	-0.115	1.9924	-0.070
TRP	HA	0.09	0.7000	-0.046
TRP	HB1	0.09	1.2600	-0.026
TRP	HB2	0.09	1.2600	-0.026
TRP	HD1	0.115	0.4500	-0.100
TRP	HE1	0.38	1.2500	-0.031
TRP	HE3	0.115	0.4500	-0.100
TRP	HH2	0.115	0.4500	-0.100
TRP	HN	0.31	1.2500	-0.031
TRP	HZ2	0.115	0.4500	-0.100
TRP	HZ3	0.115	0.4500	-0.100
TRP	N	-0.47	1.8500	-0.200
TRP	NE1	-0.61	1.7700	-0.152
TRP	O	-0.51	1.7000	-0.120
TTHY	C1'	0.16	2.010	-0.056
TTHY	C2	0.51	1.8000	-0.18
TTHY	C2'	-0.18	2.08	-0.064
TTHY	C3'	-0.18	2.010	-0.056
TTHY	C4	0.50	1.9000	-0.09
TTHY	C4'	0.07	2.010	-0.056
TTHY	C5	-0.15	2.275	-0.02
TTHY	C5M	-0.11	1.90	-0.07
TTHY	C6	0.17	1.9000	-0.09
TTHY	H12'	0.09	1.26	-0.026
TTHY	H21'	0.09	1.85	-0.20
TTHY	H22'	0.09	1.85	-0.20
TTHY	H3	0.36	1.3582	-0.03
TTHY	H31'	0.09	1.26	-0.026
TTHY	H32'	0.09	1.26	-0.026
TTHY	H41'	0.09	1.26	-0.026
TTHY	H42'	0.09	1.26	-0.026
TTHY	H51	0.07	1.85	-0.20
TTHY	H52	0.07	1.85	-0.20
TTHY	H53	0.07	1.85	-0.20
TTHY	H6	0.17	0.2245	-0.046
TTHY	N1	-0.34	1.85	-0.20
TTHY	N3	-0.46	1.85	-0.20
TTHY	O2	-0.41	1.70	-0.120
TTHY	O4	-0.45	1.70	-0.120
TTHY	O4'	-0.50	1.9000	-0.10
TURA	C1'	0.16	2.010	-0.056
TURA	C2	0.55	1.8000	-0.18
TURA	C2'	-0.18	2.08	-0.064
TURA	C3'	-0.18	2.010	-0.056
TURA	C4	0.53	1.9000	-0.09
TURA	C4'	0.07	2.010	-0.056
TURA	C5	-0.15	1.9000	-0.09
TURA	C6	0.20	1.9000	-0.09
TURA	H12'	0.09	1.26	-0.026
TURA	H21'	0.09	1.85	-0.20
TURA	H22'	0.09	1.85	-0.20
TURA	H3	0.36	1.3582	-0.03
TURA	H31'	0.09	1.26	-0.026
TURA	H32'	0.09	1.26	-0.026
TURA	H41'	0.09	1.26	-0.026
TURA	H42'	0.09	1.26	-0.026
TURA	H5	0.10	0.2245	-0.046
TURA	H6	0.14	0.2245	-0.046
TURA	N1	-0.34	1.85	-0.20
TURA	N3	-0.46	1.85	-0.20
TURA	O2	-0.45	1.70	-0.120
TURA	O4	-0.48	1.70	-0.120
TURA	O4'	-0.50	1.9000	-0.10
TYR	C	0.51	2.0000	-0.110
TYR	CA	0.07	2.0600	-0.080
TYR	CB	-0.18	1.9924	-0.070
TYR	CD1	-0.115	1.9924	-0.070
TYR	CD2	-0.115	1.9924	-0.070
TYR	CE1	-0.115	1.9924	-0.070
TYR	CE2	-0.115	1.9924	-0.070
TYR	CG	0.00	1.9924	-0.070
TYR	CZ	0.11	1.9924	-0.070
TYR	HA	0.09	0.7000	-0.046
TYR	HB1	0.09	1.2600	-0.026
TYR	HB2	0.09	1.2600	-0.026
TYR	HD1	0.115	0.4500	-0.100
TYR	HD2	0.115	0.4500	-0.100
TYR	HE1	0.115	0.4500	-0.100
TYR	HE2	0.115	0.4500	-0.100
TYR	HH	0.43	1.2500	-0.031
TYR	HN	0.31	1.2500	-0.031
TYR	N	-0.47	1.8500	-0.200
TYR	O	-0.51	1.7000	-0.120
TYR	OH	-0.54	0.6500	0.0000
URA	C1'	0.16	2.010	-0.056
URA	C2	0.55	1.8000	-0.18
URA	C2'	0.14	2.010	-0.056
URA	C3'	0.01	2.010	-0.056
URA	C4	0.53	1.9000	-0.09
URA	C4'	0.16	2.010	-0.056
URA	C5	-0.15	1.9000	-0.09
URA	C5'	-0.08	1.9924	-0.07
URA	C6	0.20	1.9000	-0.09
URA	H1'	0.09	1.26	-0.026
URA	H2'	0.43	1.3400	-0.024
URA	H2''	0.09	1.26	-0.026
URA	H3	0.36	1.3582	-0.03
URA	H3'	0.09	1.26	-0.026
URA	H4'	0.09	1.26	-0.026
URA	H5	0.10	0.2245	-0.046
URA	H5'	0.09	1.85	-0.20
URA	H5''	0.09	1.85	-0.20
URA	H6	0.14	0.2245	-0.046
URA	N1	-0.34	1.85	-0.20
URA	N3	-0.46	1.85	-0.20
URA	O1P	-0.78	1.77	-0.152
URA	O2	-0.45	1.70	-0.120
URA	O2'	-0.66	2.0000	-0.07
URA	O2P	-0.78	1.77	-0.152
URA	O3'	-0.57	1.77	-0.152
URA	O4	-0.48	1.70	-0.120
URA	O4'	-0.50	1.9000	-0.10
URA	O5'	-0.57	1.77	-0.152
URA	P	1.50	2.27	-0.150
VAL	C	0.51	2.0000	-0.110
VAL	CA	0.07	2.0600	-0.080
VAL	CB	-0.09	2.0600	-0.080
VAL	CG1	-0.27	0.2245	-0.046
VAL	CG2	-0.27	0.2245	-0.046
VAL	HA	0.09	0.7000	-0.046
VAL	HB	0.09	1.2600	-0.026
VAL	HG11	0.09	1.2600	-0.026
VAL	HG12	0.09	1.2600	-0.026
VAL	HG13	0.09	1.2600	-0.026
VAL	HG21	0.09	1.2600	-0.026
VAL	HG22	0.09	1.2600	-0.026
VAL	HG23	0.09	1.2600	-0.026
VAL	HN	0.31	1.2500	-0.031
VAL	N	-0.47	1.8500	-0.200
VAL	O	-0.51	1.7000	-0.120
ZN2	ZN	2.00	0.2245	-0.046
